d	s	a	m_i
371	5	3957	0	0	0	0	0
372	5	3964	0	0	0	0	0
373	5	3969	0	0	0	0	0
374	5	3976	0	0	0	0	0
375	5	3979	0	0	0	0	0
376	5	3988	0	0	0	0	0
377	5	3991	0	0	0	0	0
378	5	3993	0	0	0	0	0
379	5	3997	0	0	0	0	0
380	5	4007	0	0	0	0	0
381	5	4013	0	0	0	0	0
382	5	4017	0	0	0	0	0
383	5	4019	0	0	0	0	0
384	5	4029	0	0	0	0	0
385	5	4033	0	0	0	0	0
386	5	4043	0	0	0	0	0
387	5	4047	0	0	0	0	0
388	5	4048	0	0	0	0	0
389	5	4051	0	0	0	0	0
390	5	4057	0	0	0	0	0
391	5	4059	0	0	0	0	0
392	5	4069	0	0	0	0	0
393	5	4071	0	0	0	0	0
394	5	4073	0	0	0	0	0
395	5	4076	0	0	0	0	0
396	5	4081	0	0	0	0	0
397	5	4083	0	0	0	0	0
398	5	4084	0	0	0	0	0
399	5	4088	0	0	0	0	0
400	5	4094	0	0	0	0	0
401	5	4097	0	0	0	0	0
402	5	4112	0	0	0	0	0
403	5	4118	0	0	0	0	0
404	5	4121	0	0	0	0	0
405	5	4127	0	0	0	0	0
406	5	4129	0	0	0	0	0
407	5	4144	0	0	0	0	0
408	5	4149	0	0	0	0	0
409	5	4153	0	0	0	0	0
410	5	4156	0	0	0	0	0
411	5	4169	0	0	0	0	0
412	5	4172	0	0	0	0	0
413	5	4173	0	0	0	0	0
414	5	4181	0	0	0	0	0
415	5	4187	0	0	0	0	0
416	5	4189	0	0	0	0	0
417	5	4191	0	0	0	0	0
418	5	4196	0	0	0	0	0
419	5	4198	0	0	0	0	0
420	5	4204	0	0	0	0	0
421	5	4207	0	0	0	0	0
422	5	4211	0	0	0	0	0
423	5	4213	0	0	0	0	0
424	5	4214	0	0	0	0	0
425	5	4217	0	0	0	0	0
426	5	4222	0	0	0	0	0
427	5	4232	0	0	0	0	0
428	5	4237	0	0	0	0	0
429	5	4244	0	0	0	0	0
430	5	4251	0	0	0	0	0
431	5	4256	0	0	0	0	0
432	5	4257	0	0	0	0	0
433	5	4259	0	0	0	0	0
434	5	4264	0	0	0	0	0
435	5	4268	0	0	0	0	0
436	5	4274	0	0	0	0	0
437	5	4277	0	0	0	0	0
438	5	4292	0	0	0	0	0
439	5	4296	0	0	0	0	0
440	5	4301	0	0	0	0	0
441	5	4304	0	0	0	0	0
442	5	4318	0	0	0	0	0
443	5	4322	0	0	0	0	0
444	5	4334	0	0	0	0	0
445	5	4336	0	0	0	0	0
446	5	4337	0	0	0	0	0
447	5	4341	0	0	0	0	0
448	5	4348	0	0	0	0	0
449	5	4351	0	0	0	0	0
450	5	4353	0	0	0	0	0
451	5	4364	0	0	0	0	0
452	5	4366	0	0	0	0	0
453	5	4369	0	0	0	0	0
454	5	4372	0	0	0	0	0
455	5	4378	0	0	0	0	0
456	5	4383	0	0	0	0	0
457	5	4397	0	0	0	0	0
458	5	4404	0	0	0	0	0
459	5	4406	0	0	0	0	0
460	5	4419	0	0	0	0	0
461	5	4421	0	0	0	0	0
462	5	4423	0	0	0	0	0
463	5	4426	0	0	0	0	0
464	5	4432	0	0	0	0	0
465	5	4437	0	0	0	0	0
466	5	4444	0	0	0	0	0
467	5	4447	0	0	0	0	0
468	5	4448	0	0	0	0	0
469	5	4449	0	0	0	0	0
470	5	4461	0	0	0	0	0
471	5	4467	0	0	0	0	0
472	5	4473	0	0	0	0	0
473	5	4474	0	0	0	0	0
474	5	4476	0	0	0	0	0
475	5	4477	0	0	0	0	0
476	5	4489	0	0	0	0	0
477	5	4491	0	0	0	0	0
478	5	4492	0	0	0	0	0
479	5	4496	0	0	0	0	0
480	5	4502	0	0	0	0	0
481	5	4507	0	0	0	0	0
482	5	4508	0	0	0	0	0
483	5	4509	0	0	0	0	0
484	5	4513	0	0	0	0	0
485	5	4516	0	0	0	0	0
486	5	4523	0	0	0	0	0
487	5	4527	0	0	0	0	0
488	5	4528	0	0	0	0	0
489	5	4541	0	0	0	0	0
490	5	4549	0	0	0	0	0
491	5	4551	0	0	0	0	0
492	5	4552	0	0	0	0	0
493	5	4563	0	0	0	0	0
494	5	4567	0	0	0	0	0
495	5	4568	0	0	0	0	0
496	5	4574	0	0	0	0	0
497	5	4579	0	0	0	0	0
498	5	4594	0	0	0	0	0
499	5	4597	0	0	0	0	0
500	5	4608	0	0	0	0	0
501	5	4612	0	0	0	0	0
502	5	4614	0	0	0	0	0
503	5	4617	0	0	0	0	0
504	5	4621	0	0	0	0	0
505	5	4628	0	0	0	0	0
506	5	4629	0	0	0	0	0
507	5	4643	0	0	0	0	0
508	5	4648	0	0	0	0	0
509	5	4657	0	0	0	0	0
510	5	4663	0	0	0	0	0
511	5	4664	0	0	0	0	0
512	5	4667	0	0	0	0	0
513	5	4671	0	0	0	0	0
514	5	4672	0	0	0	0	0
515	5	4684	0	0	0	0	0
516	5	4689	0	0	0	0	0
517	5	4693	0	0	0	0	0
518	5	4701	0	0	0	0	0
519	5	4707	0	0	0	0	0
520	5	4718	0	0	0	0	0
521	5	4721	0	0	0	0	0
522	5	4724	0	0	0	0	0
523	5	4728	0	0	0	0	0
524	5	4734	0	0	0	0	0
525	5	4736	0	0	0	0	0
526	5	4737	0	0	0	0	0
527	5	4738	0	0	0	0	0
528	5	4744	0	0	0	0	0
529	5	4749	0	0	0	0	0
530	5	4759	0	0	0	0	0
531	5	4761	0	0	0	0	0
532	5	4768	0	0	0	0	0
533	5	4769	0	0	0	0	0
534	5	4777	0	0	0	0	0
535	5	4783	0	0	0	0	0
