

0.2726123671874999	0.22748127971545049	0.04464588873240132	0.009217245735833548	0.0019089694928502018	0.0003963517695454758	0.00008150973569371596	0.00001678723503480554
0.44319284863281244	0.369771704316009	0.07468093381817517	0.015977130602731676	0.0034693576095574086	0.000748800284884975	0.00016074298252152804	0.000034253641323661974
0.671578873046875	0.5679930168967285	0.11898567553279224	0.027021724368402954	0.006040755354125056	0.0014009267557116337	0.00031430032922705024	0.00007179285531725942
0.9604344384765624	0.8185080932999007	0.179253971003944	0.04118714999992685	0.010123693784626055	0.0024604402776715515	0.0005740484227798509	0.00013365456018929115
1.347896796875	1.1530831642821737	0.2579833499413863	0.0650380080237881	0.016849711731219495	0.004232872318334802	0.0010517449102299835	0.00026336656935257237
1.8633437499999999	1.5776646277708086	0.36681096663051177	0.09285091062892872	0.02695794526595409	0.007048754078302077	0.001811449667482848	0.00048390217771646077
2.5161685156250004	2.1177136468172426	0.5297179680951927	0.13565192855585337	0.04019851068016894	0.011236847490509	0.003071709454818683	0.0009203101044112882
3.3913481933593754	2.8329670455352067	0.7188382575591286	0.19275636788892	0.05886134269574528	0.016994214141891912	0.005554869049959767	0.0015701669419437582
4.537835	3.791641874180803	0.9371966045643682	0.26297824826492533	0.08480484150713923	0.025155879155370167	0.00820105577728493	0.0025772275196274713
5.9783668359375	4.9968914477095705	1.2688779417635996	0.3614797676050074	0.12134910023846794	0.03789136578575484	0.012213764831856678	0.004007300216006777
7.858169882812501	6.53786000970319	1.6707828767368123	0.4844504454582788	0.1650994975730794	0.05382661826384301	0.01736509715699171	0.005611621890541685
10.229492802734375	8.501270163697411	2.120009921870443	0.6418724862099999	0.2252050448814524	0.0733980738994909	0.02427091097686497	0.008118141789570453
13.244704687499999	10.979957523306503	2.6875073046751052	0.8395297225315052	0.30266341194292695	0.10276845101872455	0.035824488998699555	0.011598885247777727
17.272109277343755	14.241917695963123	3.457390624803691	1.1136869938793834	0.40893609896560973	0.14749150623272192	0.050098198618559846	0.0171448529429861
22.271302734374995	18.33761394018353	4.443324709143971	1.4363532226083267	0.5389475711068757	0.1993884440105312	0.07203089421739862	0.024297389135157218
28.811357714843748	23.623329930748397	5.5903049211904365	1.844300563304769	0.7038990760794379	0.26967481409365257	0.09994644337710738	0.033806757014062765
37.2867408203125	30.357519641392344	7.0859282970381505	2.3599163118433397	0.9245467544075373	0.35008716198924683	0.1315501912489869	0.05422340503669152
47.32343603515625	38.525243597140246	8.979886750645937	3.0127740254687256	1.175432167540812	0.4563944833533926	0.17093325616702196	0.06873601161722705
61.68940742187498	49.803054785347626	11.303181830806276	3.8724214788323024	1.4878049366452188	0.5853120856215513	0.2252293919725967	0.09294694330818096
77.78860693359374	62.887513070006456	14.180338331850944	4.889302800564341	1.8930227885901951	0.7759743392368447	0.2893035762499458	0.12074556203888061
100.28182656250003	80.671118033794	17.718379284236644	6.131649519773109	2.400703379457974	0.9959248084181731	0.38764076374166534	0.15379054217953825
129.6075380859376	103.13348681600365	22.228658415253665	7.664634559757988	3.0156021876790153	1.2644998338752045	0.49913084761932763	0.2061010740792832
163.53312597656245	130.23057772382418	27.793865790461123	9.644256884299738	3.8050556018134567	1.6154130122843624	0.6434785050652856	0.25865549626326956
212.6846542968751	167.87580009033593	34.699429386074065	12.034368338329704	4.788899215164907	2.0682745374346156	0.809581729438644	0.33046015617830055
271.20886035156246	213.20575609683806	42.612549104011	14.97415836579176	5.987405570921405	2.6064295007421063	1.0295658645516563	0.4248028340617598
342.5142353515625	268.5883289074595	52.9105558419854	18.780915246675868	7.516816470840734	3.3041373821441313	1.3953422667839686	0.5268776823854915
441.4080146484377	343.36723789757656	65.47354654399562	23.22523895882199	9.42086693631493	4.119128526090884	1.7558220304006236	0.6808616328802317
557.132872070313	432.4379385745036	80.95025480279891	28.906179202805728	11.77042287149995	5.147426551439021	2.1851044499222834	0.8532745611214348
712.4768105468756	550.1736481209175	101.11415236881427	35.91267923492572	14.63686793188484	6.358295190910859	2.702764227788195	1.0692389499816086
915.5388896484371	701.2483940245204	125.48517537636313	44.42090396374421	18.21283623705171	7.935926790339371	3.4016563241980076	1.3665955100860436
1161.3841533203135	887.8840670874926	155.48755965455618	55.160631381501446	22.695345679088945	9.876994672801649	4.301804451005872	1.712442781857751
1493.1470898437497	1130.3117554009102	190.39783821418635	68.14547278061562	28.097686601783757	12.326828424837943	5.356232021666354	2.210949874699471
1872.9788964843751	1417.6957620389046	237.54195144899012	84.55447037240063	34.83834348403512	15.310922932034925	6.619527667081007	2.7861210370466396
2422.285488281251	1816.5312937201375	293.3381742864582	104.37260283420748	43.174155781995594	18.94155108358513	8.206886671696951	3.4575857053768972
3072.507441406253	2282.583609907348	362.87700655152935	128.55924280029967	53.2944135138392	23.475796206075998	10.13031057555718	4.325960349329278
3895.538525390627	2901.259372688929	449.78564724754733	158.79282095461576	66.48613662091536	28.932821321625877	12.560363329777648	5.379424358905457
4948.875957031252	3663.6855756117366	554.5674328589892	196.57083005329082	81.62979825947508	35.706390548978696	15.563927865053499	6.702650626818035
6261.108623046876	4616.281051615874	684.4597029636437	241.52443408341713	100.91777721890296	44.172772718288016	19.209790883266365	8.281063624727079
8038.144960937507	5876.422039976269	845.9790804333275	296.8557436218892	125.00404960736812	54.42739648798082	23.823061312090392	10.330095575349103
10250.415107421879	7466.5017972464175	1041.5687413580067	366.41978202720014	153.04589624446302	67.13971769522576	29.21429769146165	12.90274647217587
13091.468320312504	9426.503589447222	1279.3557608897372	452.3197072562017	189.26721697085478	82.35650631246124	36.14051638196286	15.873300752740295
